gene frequency 
ENSG00000144231.9 1
ENSG00000144228.7 1
ENSG00000144199.10 1
ENSG00000144182.15 1
ENSG00000144152.11 1
ENSG00000144136.9 1
ENSG00000144134.17 1
ENSG00000144118.12 1
ENSG00000144061.11 1
ENSG00000144036.13 1
ENSG00000144034.13 1
ENSG00000144029.10 1
ENSG00000144026.10 1
ENSG00000143971.7 1
ENSG00000143952.18 1
ENSG00000143942.4 1
ENSG00000143924.17 1
ENSG00000143891.15 1
ENSG00000143847.14 1
ENSG00000143842.13 1
ENSG00000143801.15 1
ENSG00000143776.17 1
ENSG00000143772.8 1
ENSG00000143771.10 1
ENSG00000143756.10 1
ENSG00000143748.16 1
ENSG00000143740.13 1
ENSG00000143643.11 1
ENSG00000143554.12 1
ENSG00000143507.16 1
ENSG00000143493.11 1
ENSG00000143437.19 1
ENSG00000143434.14 1
ENSG00000143398.18 1
ENSG00000143382.12 1
ENSG00000143375.13 1
ENSG00000143374.13 1
ENSG00000143367.14 1
ENSG00000143353.10 1
ENSG00000143344.14 1
ENSG00000143324.12 1
ENSG00000143322.18 1
ENSG00000143319.15 1
ENSG00000143294.13 1
ENSG00000143258.14 1
ENSG00000143252.13 1
ENSG00000143228.11 1
ENSG00000143224.16 1
ENSG00000143179.11 1
ENSG00000143157.10 1
ENSG00000143147.13 1
ENSG00000143110.10 1
ENSG00000143093.13 1
ENSG00000143067.4 1
ENSG00000143061.16 1
ENSG00000143033.16 1
ENSG00000143028.8 1
ENSG00000142920.15 1
ENSG00000142892.13 1
ENSG00000142867.11 1
ENSG00000142751.13 1
ENSG00000142733.13 1
ENSG00000142731.9 1
ENSG00000142694.6 1
ENSG00000142687.16 1
ENSG00000142684.7 1
ENSG00000142632.15 1
ENSG00000142599.16 1
ENSG00000142544.6 1
ENSG00000142528.14 1
ENSG00000142459.7 1
ENSG00000142444.6 1
ENSG00000142408.2 1
ENSG00000142330.18 1
ENSG00000142303.12 1
ENSG00000142252.9 1
ENSG00000142207.6 1
ENSG00000142197.11 1
ENSG00000142188.15 1
ENSG00000142185.15 1
ENSG00000142166.11 1
ENSG00000142082.13 1
ENSG00000142065.12 1
ENSG00000142039.3 1
ENSG00000142002.15 1
ENSG00000141968.6 1
ENSG00000141682.11 1
ENSG00000141642.7 1
ENSG00000141627.12 1
ENSG00000141568.18 1
ENSG00000141524.14 1
ENSG00000141519.13 1
ENSG00000141506.12 1
ENSG00000141497.12 1
ENSG00000141456.13 1
ENSG00000141428.15 1
ENSG00000141391.12 1
ENSG00000141380.12 1
ENSG00000141338.12 1
ENSG00000141337.11 1
ENSG00000141279.14 1
ENSG00000141258.11 1
ENSG00000141198.12 1
ENSG00000141127.13 1
ENSG00000141098.11 1
ENSG00000141084.9 1
ENSG00000141068.12 1
ENSG00000141013.13 1
ENSG00000140968.9 1
ENSG00000140961.11 1
ENSG00000140948.10 1
ENSG00000140943.15 1
ENSG00000140876.10 1
ENSG00000140853.14 1
ENSG00000140829.10 1
ENSG00000140750.15 1
ENSG00000140691.15 1
ENSG00000140682.17 1
ENSG00000140632.15 1
ENSG00000140577.14 1
ENSG00000140553.15 1
ENSG00000140543.12 1
ENSG00000140538.15 1
ENSG00000140521.10 1
ENSG00000140471.15 1
ENSG00000140464.18 1
ENSG00000140463.12 1
ENSG00000140459.16 1
ENSG00000140451.11 1
ENSG00000140406.3 1
ENSG00000140400.13 1
ENSG00000140395.7 1
ENSG00000140368.11 1
ENSG00000140367.10 1
ENSG00000140350.14 1
ENSG00000140332.14 1
ENSG00000140307.9 1
ENSG00000140299.10 1
ENSG00000140280.12 1
ENSG00000140262.16 1
ENSG00000140259.6 1
ENSG00000140157.13 1
ENSG00000140104.12 1
ENSG00000140092.13 1
ENSG00000140057.7 1
ENSG00000140043.10 1
ENSG00000140006.10 1
ENSG00000139990.16 1
ENSG00000139971.14 1
ENSG00000139946.8 1
ENSG00000139921.11 1
ENSG00000139915.17 1
ENSG00000139880.18 1
ENSG00000139832.4 1
ENSG00000139734.16 1
ENSG00000139726.9 1
ENSG00000139722.5 1
ENSG00000139719.8 1
ENSG00000139714.11 1
ENSG00000139625.11 1
ENSG00000139620.11 1
ENSG00000139613.10 1
ENSG00000139597.15 1
ENSG00000139537.9 1
ENSG00000139508.13 1
ENSG00000139438.5 1
ENSG00000139405.14 1
ENSG00000139364.9 1
ENSG00000139324.10 1
ENSG00000139323.12 1
ENSG00000139291.12 1
ENSG00000139239.7 1
ENSG00000139233.5 1
ENSG00000139194.6 1
ENSG00000139192.10 1
ENSG00000139180.9 1
ENSG00000139178.9 1
ENSG00000139173.8 1
ENSG00000139160.12 1
ENSG00000139154.13 1
ENSG00000139146.12 1
ENSG00000139144.8 1
ENSG00000139083.9 1
ENSG00000138942.14 1
ENSG00000138867.15 1
ENSG00000138835.21 1
ENSG00000138814.15 1
ENSG00000138785.13 1
ENSG00000138778.10 1
ENSG00000138771.13 1
ENSG00000138769.9 1
ENSG00000138767.11 1
ENSG00000138759.16 1
ENSG00000138757.13 1
ENSG00000138756.16 1
ENSG00000138744.13 1
ENSG00000138698.13 1
ENSG00000138688.14 1
ENSG00000138678.9 1
ENSG00000138670.15 1
ENSG00000138663.7 1
ENSG00000138660.10 1
ENSG00000138646.7 1
ENSG00000138642.13 1
ENSG00000138623.8 1
ENSG00000138621.10 1
ENSG00000138613.12 1
ENSG00000138600.8 1
ENSG00000138587.5 1
ENSG00000138495.5 1
ENSG00000138468.14 1
ENSG00000138459.7 1
ENSG00000138439.11 1
ENSG00000138400.11 1
ENSG00000138382.12 1
ENSG00000138380.16 1
ENSG00000138376.9 1
ENSG00000138346.13 1
ENSG00000138315.11 1
ENSG00000138303.16 1
ENSG00000138286.13 1
ENSG00000138193.13 1
ENSG00000138190.15 1
ENSG00000138160.5 1
ENSG00000138138.12 1
ENSG00000138119.15 1
ENSG00000138111.13 1
ENSG00000138081.18 1
ENSG00000138078.14 1
ENSG00000138074.13 1
ENSG00000138036.17 1
ENSG00000138032.19 1
ENSG00000138031.13 1
ENSG00000137996.11 1
ENSG00000137992.13 1
ENSG00000137962.11 1
ENSG00000137947.10 1
ENSG00000137880.5 1
ENSG00000137845.13 1
ENSG00000137841.10 1
ENSG00000137834.13 1
ENSG00000137824.14 1
ENSG00000137819.12 1
ENSG00000137814.8 1
ENSG00000137807.12 1
ENSG00000137764.18 1
ENSG00000137752.21 1
ENSG00000137726.14 1
ENSG00000137720.6 1
ENSG00000137714.2 1
ENSG00000137691.11 1
ENSG00000137672.11 1
ENSG00000137656.10 1
ENSG00000137642.11 1
ENSG00000137628.15 1
ENSG00000137563.10 1
ENSG00000137513.8 1
ENSG00000137509.9 1
ENSG00000137504.12 1
ENSG00000137502.8 1
ENSG00000137501.15 1
ENSG00000137491.13 1
ENSG00000137478.13 1
ENSG00000137474.18 1
ENSG00000137449.14 1
ENSG00000137411.15 1
ENSG00000137364.4 1
ENSG00000137338.5 1
ENSG00000137288.8 1
ENSG00000137266.13 1
ENSG00000137200.11 1
ENSG00000137177.17 1
ENSG00000137124.6 1
ENSG00000137106.16 1
ENSG00000137103.15 1
ENSG00000137101.11 1
ENSG00000137100.14 1
ENSG00000137098.12 1
ENSG00000137094.13 1
ENSG00000137078.7 1
ENSG00000137075.16 1
ENSG00000137055.13 1
ENSG00000137054.14 1
ENSG00000136999.4 1
ENSG00000136950.12 1
ENSG00000136936.9 1
ENSG00000136935.12 1
ENSG00000136897.7 1
ENSG00000136869.13 1
ENSG00000136868.10 1
ENSG00000136856.16 1
ENSG00000136828.17 1
ENSG00000136827.11 1
ENSG00000136770.9 1
ENSG00000136689.17 1
ENSG00000136631.11 1
ENSG00000136536.13 1
ENSG00000136518.15 1
ENSG00000136492.7 1
ENSG00000136485.13 1
ENSG00000136478.6 1
ENSG00000136444.8 1
ENSG00000136436.13 1
ENSG00000136404.14 1
ENSG00000136381.11 1
ENSG00000136378.13 1
ENSG00000136371.8 1
ENSG00000136280.14 1
ENSG00000136273.10 1
ENSG00000136261.13 1
ENSG00000136243.15 1
ENSG00000136231.12 1
ENSG00000136161.11 1
ENSG00000136153.18 1
ENSG00000136147.15 1
ENSG00000136122.14 1
ENSG00000136114.14 1
ENSG00000136108.13 1
ENSG00000136098.15 1
ENSG00000136052.8 1
ENSG00000136021.16 1
ENSG00000136003.14 1
ENSG00000135974.8 1
ENSG00000135968.18 1
ENSG00000135951.13 1
ENSG00000135931.16 1
ENSG00000135912.9 1
ENSG00000135905.17 1
ENSG00000135845.8 1
ENSG00000135838.12 1
ENSG00000135835.9 1
ENSG00000135828.10 1
ENSG00000135778.10 1
ENSG00000135763.8 1
ENSG00000135736.5 1
ENSG00000135723.12 1
ENSG00000135722.7 1
ENSG00000135720.11 1
ENSG00000135709.11 1
ENSG00000135686.11 1
ENSG00000135679.20 1
ENSG00000135678.10 1
ENSG00000135655.12 1
ENSG00000135632.10 1
ENSG00000135631.14 1
ENSG00000135622.11 1
ENSG00000135604.9 1
ENSG00000135597.17 1
ENSG00000135587.7 1
ENSG00000135549.13 1
ENSG00000135541.19 1
ENSG00000135521.8 1
ENSG00000135469.12 1
ENSG00000135457.8 1
ENSG00000135437.8 1
ENSG00000135392.14 1
ENSG00000135372.7 1
ENSG00000135341.16 1
ENSG00000135336.13 1
ENSG00000135317.11 1
ENSG00000135315.10 1
ENSG00000135314.11 1
ENSG00000135298.12 1
ENSG00000135250.15 1
ENSG00000135241.15 1
ENSG00000135164.17 1
ENSG00000135127.10 1
ENSG00000135124.13 1
ENSG00000135094.9 1
ENSG00000135093.11 1
ENSG00000135083.13 1
ENSG00000135077.7 1
ENSG00000135070.12 1
ENSG00000135040.14 1
ENSG00000134905.15 1
ENSG00000134901.11 1
ENSG00000134900.10 1
ENSG00000134899.16 1
ENSG00000134874.16 1
ENSG00000134873.8 1
ENSG00000134864.9 1
ENSG00000134802.16 1
ENSG00000134780.8 1
ENSG00000134779.13 1
ENSG00000134769.20 1
ENSG00000134759.12 1
ENSG00000134758.12 1
ENSG00000134755.13 1
ENSG00000134717.16 1
ENSG00000134684.9 1
ENSG00000134597.12 1
ENSG00000134574.10 1
ENSG00000134569.8 1
ENSG00000134508.11 1
ENSG00000134504.11 1
ENSG00000134480.12 1
ENSG00000134461.14 1
ENSG00000134452.18 1
ENSG00000134376.13 1
ENSG00000134371.9 1
ENSG00000134318.12 1
ENSG00000134297.6 1
ENSG00000134285.9 1
ENSG00000134278.13 1
ENSG00000134259.3 1
ENSG00000134243.10 1
ENSG00000134215.14 1
ENSG00000134207.13 1
ENSG00000134152.9 1
ENSG00000134077.14 1
ENSG00000134072.9 1
ENSG00000134056.10 1
ENSG00000134049.4 1
ENSG00000134046.10 1
ENSG00000134014.15 1
ENSG00000133983.13 1
ENSG00000133961.18 1
ENSG00000133884.8 1
ENSG00000133835.13 1
ENSG00000133816.12 1
ENSG00000133812.13 1
ENSG00000133789.13 1
ENSG00000133773.10 1
ENSG00000133740.9 1
ENSG00000133739.14 1
ENSG00000133706.16 1
ENSG00000133704.8 1
ENSG00000133657.13 1
ENSG00000133624.12 1
ENSG00000133619.16 1
ENSG00000133606.9 1
ENSG00000133561.14 1
ENSG00000133477.15 1
ENSG00000133466.12 1
ENSG00000133460.18 1
ENSG00000133424.19 1
ENSG00000133401.14 1
ENSG00000133398.3 1
ENSG00000133247.12 1
ENSG00000133226.15 1
ENSG00000133216.15 1
ENSG00000133195.10 1
ENSG00000133193.11 1
ENSG00000133131.13 1
ENSG00000133103.15 1
ENSG00000133056.12 1
ENSG00000133030.18 1
ENSG00000133028.9 1
ENSG00000132964.10 1
ENSG00000132950.17 1
ENSG00000132912.11 1
ENSG00000132879.12 1
ENSG00000132849.17 1
ENSG00000132825.6 1
ENSG00000132781.16 1
ENSG00000132773.10 1
ENSG00000132768.12 1
ENSG00000132763.13 1
ENSG00000132718.8 1
ENSG00000132716.17 1
ENSG00000132680.9 1
ENSG00000132676.14 1
ENSG00000132670.19 1
ENSG00000132664.10 1
ENSG00000132623.14 1
ENSG00000132622.9 1
ENSG00000132612.15 1
ENSG00000132604.9 1
ENSG00000132600.15 1
ENSG00000132570.13 1
ENSG00000132561.12 1
ENSG00000132530.15 1
ENSG00000132514.12 1
ENSG00000132510.9 1
ENSG00000132485.11 1
ENSG00000132478.8 1
ENSG00000132467.3 1
ENSG00000132464.10 1
ENSG00000132424.13 1
ENSG00000132406.10 1
ENSG00000132394.9 1
ENSG00000132388.11 1
ENSG00000132382.13 1
ENSG00000132361.15 1
ENSG00000132323.7 1
ENSG00000132286.10 1
ENSG00000132205.9 1
ENSG00000132182.10 1
ENSG00000132170.18 1
ENSG00000132122.10 1
ENSG00000132005.7 1
ENSG00000132004.11 1
ENSG00000132003.8 1
ENSG00000131966.12 1
ENSG00000131873.5 1
ENSG00000131844.14 1
ENSG00000131828.12 1
ENSG00000131788.14 1
ENSG00000131725.12 1
ENSG00000131711.13 1
ENSG00000131626.14 1
ENSG00000131591.16 1
ENSG00000131507.10 1
ENSG00000131470.13 1
ENSG00000131408.12 1
ENSG00000131381.11 1
ENSG00000131375.8 1
ENSG00000131149.16 1
ENSG00000131097.5 1
ENSG00000131067.15 1
ENSG00000130956.12 1
ENSG00000130939.17 1
ENSG00000130935.8 1
ENSG00000130856.14 1
ENSG00000130816.13 1
ENSG00000130775.14 1
ENSG00000130766.4 1
ENSG00000130762.13 1
ENSG00000130758.6 1
ENSG00000130733.9 1
ENSG00000130723.16 1
ENSG00000130713.14 1
ENSG00000130699.15 1
ENSG00000130653.14 1
ENSG00000130640.12 1
ENSG00000130590.12 1
ENSG00000130589.15 1
ENSG00000130560.7 1
ENSG00000130559.17 1
ENSG00000130529.14 1
ENSG00000130517.12 1
ENSG00000130479.9 1
ENSG00000130477.13 1
ENSG00000130396.19 1
ENSG00000130349.8 1
ENSG00000130304.15 1
ENSG00000130254.10 1
ENSG00000130227.15 1
ENSG00000130201.6 1
ENSG00000130165.9 1
ENSG00000130150.10 1
ENSG00000130052.12 1
ENSG00000130045.14 1
ENSG00000130024.13 1
ENSG00000130023.14 1
ENSG00000129911.7 1
ENSG00000129824.14 1
ENSG00000129810.13 1
ENSG00000129667.11 1
ENSG00000129636.11 1
ENSG00000129595.11 1
ENSG00000129566.11 1
ENSG00000129473.8 1
ENSG00000129472.11 1
ENSG00000129460.14 1
ENSG00000129422.12 1
ENSG00000129317.13 1
ENSG00000129292.19 1
ENSG00000129245.10 1
ENSG00000129195.14 1
ENSG00000129173.11 1
ENSG00000129116.16 1
ENSG00000129071.8 1
ENSG00000129055.11 1
ENSG00000128973.10 1
ENSG00000128829.10 1
ENSG00000128708.11 1
ENSG00000128699.12 1
ENSG00000128683.12 1
ENSG00000128626.10 1
ENSG00000128617.2 1
ENSG00000128609.13 1
ENSG00000128607.12 1
ENSG00000128604.17 1
ENSG00000128585.16 1
ENSG00000128581.14 1
ENSG00000128578.8 1
ENSG00000128534.6 1
ENSG00000128512.18 1
ENSG00000128394.15 1
ENSG00000128294.14 1
ENSG00000128284.18 1
ENSG00000128274.14 1
ENSG00000128045.6 1
ENSG00000128011.4 1
ENSG00000127995.15 1
ENSG00000127980.14 1
ENSG00000127957.15 1
ENSG00000127914.15 1
ENSG00000127903.13 1
ENSG00000127863.14 1
ENSG00000127804.11 1
ENSG00000127720.6 1
ENSG00000127663.13 1
ENSG00000127603.22 1
ENSG00000127589.4 1
ENSG00000127554.12 1
ENSG00000127527.12 1
ENSG00000127526.12 1
ENSG00000127481.13 1
ENSG00000127452.7 1
ENSG00000127423.9 1
ENSG00000127337.5 1
ENSG00000127084.16 1
ENSG00000127054.17 1
ENSG00000126953.5 1
ENSG00000126947.10 1
ENSG00000126870.14 1
ENSG00000126790.10 1
ENSG00000126787.11 1
ENSG00000126767.16 1
ENSG00000126653.14 1
ENSG00000126581.11 1
ENSG00000126453.8 1
ENSG00000126226.20 1
ENSG00000126217.19 1
ENSG00000126216.11 1
ENSG00000126215.12 1
ENSG00000126214.19 1
ENSG00000126107.13 1
ENSG00000125967.15 1
ENSG00000125945.13 1
ENSG00000125895.5 1
ENSG00000125885.12 1
ENSG00000125843.9 1
ENSG00000125818.16 1
ENSG00000125812.14 1
ENSG00000125779.20 1
ENSG00000125746.13 1
ENSG00000125731.11 1
ENSG00000125637.14 1
ENSG00000125630.14 1
ENSG00000125611.14 1
ENSG00000125459.13 1
ENSG00000125454.10 1
ENSG00000125450.9 1
ENSG00000125449.5 1
ENSG00000125447.15 1
ENSG00000125430.7 1
ENSG00000125378.14 1
ENSG00000125347.12 1
ENSG00000125319.13 1
ENSG00000125257.12 1
ENSG00000125246.14 1
ENSG00000125170.9 1
ENSG00000125089.15 1
ENSG00000125037.11 1
ENSG00000124813.19 1
ENSG00000124802.10 1
ENSG00000124786.9 1
ENSG00000124749.15 1
ENSG00000124613.7 1
ENSG00000124608.4 1
ENSG00000124571.16 1
ENSG00000124541.6 1
ENSG00000124535.14 1
ENSG00000124532.13 1
ENSG00000124523.13 1
ENSG00000124496.11 1
ENSG00000124486.11 1
ENSG00000124444.14 1
ENSG00000124406.15 1
ENSG00000124380.9 1
ENSG00000124374.8 1
ENSG00000124370.9 1
ENSG00000124357.11 1
ENSG00000124356.14 1
ENSG00000124279.10 1
ENSG00000124275.13 1
ENSG00000124228.13 1
ENSG00000124207.15 1
ENSG00000124198.8 1
ENSG00000124181.13 1
ENSG00000124160.10 1
ENSG00000124120.9 1
ENSG00000124098.9 1
ENSG00000123933.13 1
ENSG00000123908.10 1
ENSG00000123870.10 1
ENSG00000123836.13 1
ENSG00000123737.11 1
ENSG00000123643.11 1
ENSG00000123636.16 1
ENSG00000123609.9 1
ENSG00000123595.6 1
ENSG00000123545.5 1
ENSG00000123444.12 1
ENSG00000123411.13 1
ENSG00000123395.13 1
ENSG00000123374.9 1
ENSG00000123342.14 1
ENSG00000123338.11 1
ENSG00000123329.16 1
ENSG00000123268.7 1
ENSG00000123219.11 1
ENSG00000123213.21 1
ENSG00000123191.12 1
ENSG00000123124.12 1
ENSG00000122986.12 1
ENSG00000122971.7 1
ENSG00000122970.14 1
ENSG00000122966.12 1
ENSG00000122965.9 1
ENSG00000122952.15 1
ENSG00000122912.13 1
ENSG00000122779.15 1
ENSG00000122778.8 1
ENSG00000122735.14 1
ENSG00000122707.10 1
ENSG00000122644.11 1
ENSG00000122591.10 1
ENSG00000122574.9 1
ENSG00000122557.8 1
ENSG00000122547.9 1
ENSG00000122545.16 1
ENSG00000122515.13 1
ENSG00000122512.13 1
ENSG00000122481.15 1
ENSG00000122435.8 1
ENSG00000122390.16 1
ENSG00000122386.9 1
ENSG00000122126.14 1
ENSG00000121964.13 1
ENSG00000121897.12 1
ENSG00000121879.3 1
ENSG00000121864.8 1
ENSG00000121858.9 1
ENSG00000121851.11 1
ENSG00000121797.9 1
ENSG00000121766.13 1
ENSG00000121749.14 1
ENSG00000121741.15 1
ENSG00000121690.8 1
ENSG00000121671.10 1
ENSG00000121653.10 1
ENSG00000121621.6 1
ENSG00000121542.10 1
ENSG00000121486.10 1
ENSG00000121481.9 1
ENSG00000121413.11 1
ENSG00000121406.7 1
ENSG00000121310.15 1
ENSG00000121211.6 1
ENSG00000121152.8 1
ENSG00000121104.6 1
ENSG00000121073.12 1
ENSG00000121068.12 1
ENSG00000121060.13 1
ENSG00000121058.4 1
ENSG00000121057.11 1
ENSG00000121022.12 1
ENSG00000120963.10 1
ENSG00000120899.16 1
ENSG00000120837.6 1
ENSG00000120805.12 1
ENSG00000120802.12 1
ENSG00000120727.11 1
ENSG00000120662.14 1
ENSG00000120658.11 1
ENSG00000120647.8 1
ENSG00000120526.9 1
ENSG00000120458.8 1
ENSG00000120370.11 1
ENSG00000120333.4 1
ENSG00000120318.14 1
ENSG00000120159.10 1
ENSG00000119969.13 1
ENSG00000119943.9 1
ENSG00000119900.7 1
ENSG00000119899.12 1
ENSG00000119878.5 1
ENSG00000119862.11 1
ENSG00000119844.13 1
ENSG00000119820.9 1
ENSG00000119812.17 1
ENSG00000119760.14 1
ENSG00000119729.9 1
ENSG00000119723.14 1
ENSG00000119718.9 1
ENSG00000119711.11 1
ENSG00000119703.13 1
ENSG00000119699.6 1
ENSG00000119686.8 1
ENSG00000119673.13 1
ENSG00000119661.13 1
ENSG00000119638.11 1
ENSG00000119636.14 1
ENSG00000119630.12 1
ENSG00000119616.10 1
ENSG00000119599.15 1
ENSG00000119574.11 1
ENSG00000119559.14 1
ENSG00000119541.8 1
ENSG00000119523.9 1
ENSG00000119522.14 1
ENSG00000119414.10 1
ENSG00000119326.13 1
ENSG00000119314.14 1
ENSG00000119285.9 1
ENSG00000119242.7 1
ENSG00000119227.6 1
ENSG00000119042.15 1
ENSG00000118965.13 1
ENSG00000118946.10 1
ENSG00000118900.13 1
ENSG00000118689.13 1
ENSG00000118600.10 1
ENSG00000118508.4 1
ENSG00000118503.13 1
ENSG00000118496.4 1
ENSG00000118412.11 1
ENSG00000118308.13 1
ENSG00000118307.17 1
ENSG00000118246.12 1
ENSG00000118200.13 1
ENSG00000118096.6 1
ENSG00000118007.11 1
ENSG00000117899.9 1
ENSG00000117859.17 1
ENSG00000117834.11 1
ENSG00000117707.14 1
ENSG00000117640.16 1
ENSG00000117625.12 1
ENSG00000117620.11 1
ENSG00000117597.16 1
ENSG00000117533.13 1
ENSG00000117523.14 1
ENSG00000117500.11 1
ENSG00000117481.9 1
ENSG00000117480.14 1
ENSG00000117477.11 1
ENSG00000117475.12 1
ENSG00000117461.13 1
ENSG00000117408.9 1
ENSG00000117360.11 1
ENSG00000117305.13 1
ENSG00000117262.17 1
ENSG00000117222.12 1
ENSG00000117174.9 1
ENSG00000117153.14 1
ENSG00000117151.11 1
ENSG00000117143.12 1
ENSG00000117133.9 1
ENSG00000117054.12 1
ENSG00000117020.15 1
ENSG00000117010.14 1
ENSG00000116990.10 1
ENSG00000116984.11 1
ENSG00000116954.7 1
ENSG00000116918.12 1
ENSG00000116885.17 1
ENSG00000116874.10 1
ENSG00000116815.14 1
ENSG00000116809.10 1
ENSG00000116793.14 1
ENSG00000116791.12 1
ENSG00000116750.12 1
ENSG00000116698.19 1
ENSG00000116691.9 1
ENSG00000116678.17 1
ENSG00000116668.11 1
ENSG00000116641.14 1
ENSG00000116604.16 1
ENSG00000116539.9 1
ENSG00000116525.12 1
ENSG00000116473.13 1
ENSG00000116455.12 1
ENSG00000116353.14 1
ENSG00000116266.9 1
ENSG00000116213.14 1
ENSG00000116191.16 1
ENSG00000116141.14 1
ENSG00000116117.16 1
ENSG00000116095.9 1
ENSG00000116039.10 1
ENSG00000116001.14 1
ENSG00000115998.6 1
ENSG00000115977.17 1
ENSG00000115947.12 1
ENSG00000115942.7 1
ENSG00000115896.14 1
ENSG00000115841.18 1
ENSG00000115839.16 1
ENSG00000115827.12 1
ENSG00000115825.8 1
ENSG00000115816.12 1
ENSG00000115808.10 1
ENSG00000115762.15 1
ENSG00000115756.11 1
ENSG00000115661.12 1
ENSG00000115598.8 1
ENSG00000115540.13 1
ENSG00000115520.7 1
ENSG00000115514.10 1
ENSG00000115486.10 1
ENSG00000115464.13 1
ENSG00000115421.11 1
ENSG00000115419.11 1
ENSG00000115392.10 1
ENSG00000115368.8 1
ENSG00000115325.12 1
ENSG00000115318.10 1
ENSG00000115295.18 1
ENSG00000115290.8 1
ENSG00000115282.18 1
ENSG00000115267.5 1
ENSG00000115233.10 1
ENSG00000115232.12 1
ENSG00000115204.13 1
ENSG00000115170.12 1
ENSG00000115165.8 1
ENSG00000115163.13 1
ENSG00000115159.14 1
ENSG00000115145.8 1
ENSG00000114999.7 1
ENSG00000114988.10 1
ENSG00000114948.11 1
ENSG00000114859.13 1
ENSG00000114853.12 1
ENSG00000114796.14 1
ENSG00000114770.15 1
ENSG00000114767.6 1
ENSG00000114698.13 1
ENSG00000114670.12 1
ENSG00000114648.10 1
ENSG00000114626.16 1
ENSG00000114554.10 1
ENSG00000114544.14 1
ENSG00000114450.8 1
ENSG00000114446.4 1
ENSG00000114416.16 1
ENSG00000114331.11 1
ENSG00000114316.11 1
ENSG00000114268.10 1
ENSG00000114115.8 1
ENSG00000114098.16 1
ENSG00000114013.14 1
ENSG00000113966.8 1
ENSG00000113851.12 1
ENSG00000113838.11 1
ENSG00000113812.12 1
ENSG00000113805.8 1
ENSG00000113734.16 1
ENSG00000113719.14 1
ENSG00000113712.15 1
ENSG00000113645.12 1
ENSG00000113621.13 1
ENSG00000113595.13 1
ENSG00000113594.8 1
ENSG00000113532.11 1
ENSG00000113441.14 1
ENSG00000113391.15 1
ENSG00000113368.10 1
ENSG00000113361.11 1
ENSG00000113360.15 1
ENSG00000113240.11 1
ENSG00000113163.14 1
ENSG00000113161.14 1
ENSG00000112984.10 1
ENSG00000112941.11 1
ENSG00000112851.13 1
ENSG00000112799.7 1
ENSG00000112773.14 1
ENSG00000112769.17 1
ENSG00000112759.15 1
ENSG00000112742.8 1
ENSG00000112701.16 1
ENSG00000112659.12 1
ENSG00000112640.13 1
ENSG00000112592.11 1
ENSG00000112531.15 1
ENSG00000112530.10 1
ENSG00000112425.12 1
ENSG00000112367.9 1
ENSG00000112339.13 1
ENSG00000112337.9 1
ENSG00000112320.10 1
ENSG00000112294.11 1
ENSG00000112276.12 1
ENSG00000112249.12 1
ENSG00000112234.7 1
ENSG00000112208.11 1
ENSG00000112200.15 1
ENSG00000112159.10 1
ENSG00000112146.15 1
ENSG00000112130.15 1
ENSG00000112078.12 1
ENSG00000112062.9 1
ENSG00000111962.7 1
ENSG00000111877.16 1
ENSG00000111863.11 1
ENSG00000111816.7 1
ENSG00000111801.14 1
ENSG00000111727.10 1
ENSG00000111725.9 1
ENSG00000111711.8 1
ENSG00000111696.10 1
ENSG00000111684.9 1
ENSG00000111665.10 1
ENSG00000111647.11 1
ENSG00000111615.11 1
ENSG00000111596.10 1
ENSG00000111331.11 1
ENSG00000111271.13 1
ENSG00000111269.2 1
ENSG00000111247.13 1
ENSG00000111231.7 1
ENSG00000111144.8 1
ENSG00000111110.10 1
ENSG00000111058.6 1
ENSG00000111052.6 1
ENSG00000110906.11 1
ENSG00000110871.13 1
ENSG00000110852.4 1
ENSG00000110851.10 1
ENSG00000110723.10 1
ENSG00000110721.10 1
ENSG00000110713.14 1
ENSG00000110693.14 1
ENSG00000110660.13 1
ENSG00000110628.12 1
ENSG00000110583.11 1
ENSG00000110429.12 1
ENSG00000110400.9 1
ENSG00000110395.4 1
ENSG00000110328.5 1
ENSG00000110324.8 1
ENSG00000110315.5 1
ENSG00000110274.13 1
ENSG00000110237.3 1
ENSG00000110200.7 1
ENSG00000110080.17 1
ENSG00000110077.13 1
ENSG00000110057.6 1
ENSG00000110048.10 1
ENSG00000110047.16 1
ENSG00000110042.6 1
ENSG00000110031.11 1
ENSG00000110013.11 1
ENSG00000109920.11 1
ENSG00000109917.9 1
ENSG00000109805.8 1
ENSG00000109794.12 1
ENSG00000109790.15 1
ENSG00000109787.11 1
ENSG00000109775.9 1
ENSG00000109743.9 1
ENSG00000109686.15 1
ENSG00000109680.9 1
ENSG00000109670.12 1
ENSG00000109667.10 1
ENSG00000109654.13 1
ENSG00000109606.11 1
ENSG00000109519.11 1
ENSG00000109466.12 1
ENSG00000109458.7 1
ENSG00000109445.9 1
ENSG00000109436.7 1
ENSG00000109339.17 1
ENSG00000109323.7 1
ENSG00000109193.9 1
ENSG00000109189.11 1
ENSG00000109171.13 1
ENSG00000109133.11 1
ENSG00000109066.12 1
ENSG00000108963.16 1
ENSG00000108883.11 1
ENSG00000108854.14 1
ENSG00000108848.14 1
ENSG00000108840.14 1
ENSG00000108798.7 1
ENSG00000108797.10 1
ENSG00000108771.11 1
ENSG00000108671.8 1
ENSG00000108651.8 1
ENSG00000108641.13 1
