gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	Interaction	Interaction_coef	Interaction_exp.coef.	Interaction_se.coef.	Interaction_z	Interaction_Pr...z..
hsa-mir-379	0.000160883451308939	1.00016089639375	0.000715869051254373	0.2247386599924	0.822182587495133	age	-0.0132359648051448	0.986851245382666	0.0143641593658901	-0.921457668909996	0.356811532200423	gender	0.0370960455289104	1.03779269139957	0.634024848356184	0.0585088196859921	0.95334333743788	Interaction	-0.000519066606120201	0.999481068085645	0.000970799826255746	-0.5346793356177	0.592871613122588
hsa-mir-381	0.000786805863806942	1.00078711547674	0.0200792328194195	0.0391850560667829	0.968742848017407	age	-0.0133268039735574	0.986761604707692	0.0143066206591046	-0.931513058961016	0.351588232649332	gender	0.0715984293350747	1.07422388064006	0.618881442544009	0.115690056953006	0.907898186738438	Interaction	-0.020787234636777	0.979427330613884	0.0338544554616288	-0.614017692895331	0.539203635631473
hsa-mir-382	0.0282094398572889	1.0286110940237	0.0151487203170012	1.86216652410104	0.0625796214373906	age	-0.0111430512162204	0.988918802618984	0.0139019738230276	-0.801544540226566	0.422816469653131	gender	0.409483009856198	1.50603897650498	0.607558992828212	0.673980658158047	0.500323610589173	Interaction	-0.0290286185104671	0.971388664372149	0.0177372523642973	-1.6365904884399	0.101716064359817
hsa-mir-3909	-0.0974171943579256	0.907177457857605	0.218914692633886	-0.445000713226893	0.656319238698222	age	-0.0217707512674004	0.978464521092937	0.0154668183494153	-1.40757787255084	0.159256103416583	gender	-1.24961535727204	0.286615020043743	0.611764642569191	-2.04264069924686	0.041088019089814	Interaction	1.11305073687795	3.04362955824061	0.418869351308111	2.65727423933488	0.00787753326574781
hsa-mir-3913-1	0.130215636239038	1.1390739824732	0.163584842780442	0.79601284584666	0.426024568980954	age	-0.0183236985364179	0.981843159719829	0.0156936608422116	-1.16758599033389	0.242973803958893	gender	-0.783615223671288	0.456751763082488	0.873866378709996	-0.896722019249743	0.36986726796429	Interaction	0.240193583234375	1.27149526666485	0.274753163617073	0.874215896451461	0.382000690630371
hsa-mir-3913-2	0.22895873917299	1.25729016110774	0.168144591621436	1.36167769040393	0.173299624928891	age	-0.0196384265021928	0.980553151250662	0.0151495698867366	-1.29630257816007	0.194871260706852	gender	-0.5804589846507	0.559641440776204	0.850472391351622	-0.682513613085311	0.494914237868361	Interaction	0.118135673349018	1.12539678736119	0.243444096876279	0.485268178053444	0.627486125334202
hsa-mir-3917	-0.0508944852258982	0.950378944261769	0.0623978475087974	-0.815644886127244	0.414703269339707	age	-0.0157825847450621	0.984341307608703	0.0150124645322481	-1.05129871988438	0.293121414843019	gender	-0.459040227105744	0.6318898252894	0.575421797998469	-0.797745634076528	0.425018116105443	Interaction	0.0345223506792109	1.03512516386805	0.0804924992351421	0.428889039441564	0.66800397701473
hsa-mir-3922	-0.00588117200552036	0.994136088233171	0.156861680537202	-0.0374927259824019	0.970092139895927	age	-0.0184148626680973	0.981753654920604	0.0153189851389905	-1.20209416622692	0.229327046356132	gender	-0.774740487816341	0.460823354757946	0.619879838070288	-1.24982365974048	0.211363971207681	Interaction	0.257317379454302	1.293455577847	0.191241345900584	1.34551123473094	0.178460195676061
hsa-mir-3928	-0.0237775257404209	0.976502932360648	0.0431964564642366	-0.550450839876343	0.582010186391698	age	-0.0124668579825197	0.987610531356989	0.0144872820405339	-0.860538087657758	0.389492497583008	gender	-0.61221098867079	0.542150853557922	0.683193044097741	-0.896102491030637	0.370198026771317	Interaction	0.0604888663793229	1.06235576963832	0.0930056996961746	0.650378058300989	0.515448046857146
hsa-mir-3934	-0.0283836635800046	0.97201536835682	0.0324013415547867	-0.876002727603463	0.381028550961833	age	-0.0195823933771513	0.980608096247351	0.0153818185986895	-1.27308700538307	0.202987169575526	gender	-1.44395937449436	0.235991527625154	0.630261136563466	-2.29104936148788	0.0219605589176002	Interaction	0.162086457334844	1.17596190745844	0.0556269773621649	2.91381025935607	0.00357046845405805
